TIPO,ID_PRUEBA,GRUPO,PRUEBA,ANALISIS,ID_REFERENCIA,POBLACION_ID,SEXO,VALOR_MIN,VALOR_MAX,UNIDAD,ID_TIPO_RESULTADO
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",367,7,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1052,7,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",368,8,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1053,8,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",369,9,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1054,9,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",370,10,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1055,10,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",371,11,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1056,11,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",372,12,ambos,9.4,28,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1057,12,ambos,9.4,28,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",366,6,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1051,6,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",367,7,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1052,7,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",368,8,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1053,8,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",369,9,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1054,9,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",370,10,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1055,10,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",371,11,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1056,11,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",372,12,ambos,10,25,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1057,12,ambos,10,25,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",366,6,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1051,6,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",367,7,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1052,7,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",368,8,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1053,8,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",369,9,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1054,9,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",370,10,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1055,10,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",371,11,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1056,11,ambos,10,30,mg/dL,3
simple,51,"Quimica Sanguinea","Nitrogeno Ureico","Nitrogeno Ureico",372,12,ambos,10,30,mg/dL,3
simple,226,"Quimica Sanguinea",BUN,BUN,1057,12,ambos,10,30,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,259,6,masculino,0.2,0.4,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,259,6,femenino,0.2,0.4,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,260,7,masculino,0.2,0.4,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,260,7,femenino,0.2,0.4,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,261,8,masculino,0.3,0.7,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,261,8,femenino,0.3,0.7,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,262,9,masculino,0.3,0.7,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,262,9,femenino,0.3,0.7,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,263,10,masculino,0.5,1,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,263,10,femenino,0.5,1,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,264,11,masculino,0.9,1.3,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,265,11,femenino,0.9,1.3,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,266,12,masculino,0.8,1.3,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,267,12,femenino,0.6,1.2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,267,12,femenino,0.6,1.3,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,259,6,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",943,6,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,260,7,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",944,7,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,261,8,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",945,8,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,262,9,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",946,9,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,263,10,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",947,10,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,264,11,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,265,11,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",948,11,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,266,12,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,267,12,ambos,1,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",949,12,ambos,1,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,259,6,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",943,6,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,260,7,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",944,7,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,261,8,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",945,8,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,262,9,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",946,9,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,263,10,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",947,10,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,264,11,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,265,11,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",948,11,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,266,12,ambos,0.8,2,mg/dL,3
simple,36,"Quimica Sanguinea",Creatinina,Creatinina,267,12,ambos,0.8,2,mg/dL,3
simple,176,Orina,"Clearence de Creatinina","Clearence de Creatinina",949,12,ambos,0.8,2,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",214,6,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",215,7,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",216,8,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",217,9,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",218,10,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",219,10,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",220,11,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",221,11,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",222,12,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",223,12,masculino,3.4,7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",214,6,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",215,7,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",216,8,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",217,9,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",218,10,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",219,10,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",220,11,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",221,11,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",222,12,femenino,2.4,5.7,mg/dL,3
simple,30,"Quimica Sanguinea","Acido Urico","Acido Urico",223,12,femenino,2.4,5.7,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,422,6,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,423,7,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,424,8,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,425,9,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,426,10,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,427,11,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,428,12,ambos,120,200,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,422,6,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,423,7,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,424,8,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,425,9,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,426,10,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,427,11,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,428,12,ambos,100,190,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,422,6,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,423,7,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,424,8,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,425,9,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,426,10,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,427,11,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,428,12,ambos,135,260,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,422,6,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,423,7,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,424,8,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,425,9,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,426,10,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,427,11,ambos,80,180,mg/dL,3
simple,59,"Perfil Lipidico",Colesterol,Colesterol,428,12,ambos,80,180,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,429,6,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,430,7,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,431,8,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,432,9,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,433,10,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,434,10,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,435,11,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,436,11,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,437,12,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,438,12,ambos,35,80,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,429,6,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,430,7,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,431,8,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,432,9,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,433,10,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,434,10,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,435,11,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,436,11,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,437,12,femenino,45,85,mg/dL,3
simple,60,"Perfil Lipidico",C-HDL,C-HDL,438,12,femenino,45,85,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,439,6,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,440,7,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,441,8,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,442,9,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,443,10,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,444,11,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,445,12,ambos,50,150,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,439,6,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,440,7,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,441,8,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,442,9,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,443,10,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,444,11,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,445,12,ambos,0,50,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,439,6,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,440,7,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,441,8,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,442,9,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,443,10,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,444,11,ambos,0,60,mg/dL,3
simple,61,"Perfil Lipidico",C-LDL,C-LDL,445,12,ambos,0,60,mg/dL,3
simple,62,"Perfil Lipidico",VLDL,VLDL,446,6,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,447,7,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,448,8,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,449,9,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,450,10,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,451,11,ambos,5,40,mg/dl,3
simple,62,"Perfil Lipidico",VLDL,VLDL,452,12,ambos,5,40,mg/dl,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,415,6,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,416,7,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,417,8,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,418,9,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,419,10,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,420,11,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,421,12,ambos,31,108,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,415,6,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,416,7,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,417,8,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,418,9,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,419,10,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,420,11,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,421,12,ambos,30,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,415,6,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,416,7,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,417,8,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,418,9,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,419,10,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,420,11,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,421,12,ambos,0,150,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,415,6,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,416,7,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,417,8,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,418,9,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,419,10,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,420,11,ambos,0,60,mg/dL,3
simple,58,"Perfil Lipidico",Trigliceridos,Trigliceridos,421,12,ambos,0,60,mg/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,231,6,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,232,7,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,233,8,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,234,9,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,235,10,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,236,11,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,237,12,ambos,6.6,8.7,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,231,6,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,232,7,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,233,8,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,234,9,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,235,10,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,236,11,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,237,12,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,231,6,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,232,7,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,233,8,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,234,9,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,235,10,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,236,11,ambos,5.5,8,g/dL,3
simple,32,"Quimica Sanguinea",Proteinas,Proteinas,237,12,ambos,5.5,8,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,224,6,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,225,7,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,226,8,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,227,9,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,228,10,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,229,11,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,230,12,ambos,3.8,5.1,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,224,6,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,225,7,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,226,8,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,227,9,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,228,10,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,229,11,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,230,12,ambos,2.5,3.5,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,224,6,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,225,7,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,226,8,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,227,9,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,228,10,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,229,11,ambos,2.1,3.4,g/dL,3
simple,31,"Quimica Sanguinea",Albumina,Albumina,230,12,ambos,2.1,3.4,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,238,6,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",568,6,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,239,7,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",569,7,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,240,8,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",570,8,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,241,9,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",571,9,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,242,10,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",572,10,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,243,11,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",573,11,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,244,12,ambos,2,3.5,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",574,12,ambos,2,3.5,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,238,6,ambos,2,4,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",568,6,ambos,2,4,g/dL,3
simple,33,"Quimica Sanguinea",Globulina,Globulina,239,7,ambos,2,4,g/dL,3
simple,85,"Marcadores Tumorales","Beta 2-Microglobulina","Beta 2-Microglobulina",569,7,ambos,2,4,g/dL,3
